Year,PoliceDistrict,Week_Number,Year_Week_Number,NoOfCrimes
2014,SOUTHEAST,1,2014_1,0
2014,SOUTHEAST,2,2014_2,0
2014,SOUTHEAST,3,2014_3,0
2014,SOUTHEAST,4,2014_4,0
2014,SOUTHEAST,5,2014_5,2
2014,SOUTHEAST,6,2014_6,0
2014,SOUTHEAST,7,2014_7,0
2014,SOUTHEAST,8,2014_8,0
2014,SOUTHEAST,9,2014_9,0
2014,SOUTHEAST,10,2014_10,0
2014,SOUTHEAST,11,2014_11,0
2014,SOUTHEAST,12,2014_12,0
2014,SOUTHEAST,13,2014_13,1
2014,SOUTHEAST,14,2014_14,1
2014,SOUTHEAST,15,2014_15,0
2014,SOUTHEAST,16,2014_16,1
2014,SOUTHEAST,17,2014_17,0
2014,SOUTHEAST,18,2014_18,0
2014,SOUTHEAST,19,2014_19,0
2014,SOUTHEAST,20,2014_20,0
2014,SOUTHEAST,21,2014_21,0
2014,SOUTHEAST,22,2014_22,0
2014,SOUTHEAST,23,2014_23,0
2014,SOUTHEAST,24,2014_24,0
2014,SOUTHEAST,25,2014_25,0
2014,SOUTHEAST,26,2014_26,0
2014,SOUTHEAST,27,2014_27,1
2014,SOUTHEAST,28,2014_28,0
2014,SOUTHEAST,29,2014_29,0
2014,SOUTHEAST,30,2014_30,0
2014,SOUTHEAST,31,2014_31,0
2014,SOUTHEAST,32,2014_32,0
2014,SOUTHEAST,33,2014_33,0
2014,SOUTHEAST,34,2014_34,0
2014,SOUTHEAST,35,2014_35,0
2014,SOUTHEAST,36,2014_36,0
2014,SOUTHEAST,37,2014_37,0
2014,SOUTHEAST,38,2014_38,1
2014,SOUTHEAST,39,2014_39,2
2014,SOUTHEAST,40,2014_40,1
2014,SOUTHEAST,41,2014_41,1
2014,SOUTHEAST,42,2014_42,0
2014,SOUTHEAST,43,2014_43,0
2014,SOUTHEAST,44,2014_44,0
2014,SOUTHEAST,45,2014_45,0
2014,SOUTHEAST,46,2014_46,0
2014,SOUTHEAST,47,2014_47,0
2014,SOUTHEAST,48,2014_48,0
2014,SOUTHEAST,49,2014_49,0
2014,SOUTHEAST,50,2014_50,0
2014,SOUTHEAST,51,2014_51,0
2014,SOUTHEAST,52,2014_52,0
2015,SOUTHEAST,1,2015_1,0
2015,SOUTHEAST,2,2015_2,0
2015,SOUTHEAST,3,2015_3,0
2015,SOUTHEAST,4,2015_4,0
2015,SOUTHEAST,5,2015_5,1
2015,SOUTHEAST,6,2015_6,1
2015,SOUTHEAST,7,2015_7,0
2015,SOUTHEAST,8,2015_8,0
2015,SOUTHEAST,9,2015_9,0
2015,SOUTHEAST,10,2015_10,0
2015,SOUTHEAST,11,2015_11,0
2015,SOUTHEAST,12,2015_12,0
2015,SOUTHEAST,13,2015_13,0
2015,SOUTHEAST,14,2015_14,0
2015,SOUTHEAST,15,2015_15,0
2015,SOUTHEAST,16,2015_16,0
2015,SOUTHEAST,17,2015_17,1
2015,SOUTHEAST,18,2015_18,1
2015,SOUTHEAST,19,2015_19,1
2015,SOUTHEAST,20,2015_20,0
2015,SOUTHEAST,21,2015_21,0
2015,SOUTHEAST,22,2015_22,0
2015,SOUTHEAST,23,2015_23,0
2015,SOUTHEAST,24,2015_24,0
2015,SOUTHEAST,25,2015_25,0
2015,SOUTHEAST,26,2015_26,1
2015,SOUTHEAST,27,2015_27,0
2015,SOUTHEAST,28,2015_28,0
2015,SOUTHEAST,29,2015_29,0
2015,SOUTHEAST,30,2015_30,0
2015,SOUTHEAST,31,2015_31,0
2015,SOUTHEAST,32,2015_32,0
2015,SOUTHEAST,33,2015_33,2
2015,SOUTHEAST,34,2015_34,1
2015,SOUTHEAST,35,2015_35,1
2015,SOUTHEAST,36,2015_36,0
2015,SOUTHEAST,37,2015_37,0
2015,SOUTHEAST,38,2015_38,0
2015,SOUTHEAST,39,2015_39,0
2015,SOUTHEAST,40,2015_40,0
2015,SOUTHEAST,41,2015_41,0
2015,SOUTHEAST,42,2015_42,0
2015,SOUTHEAST,43,2015_43,0
2015,SOUTHEAST,44,2015_44,1
2015,SOUTHEAST,45,2015_45,0
2015,SOUTHEAST,46,2015_46,1
2015,SOUTHEAST,47,2015_47,0
2015,SOUTHEAST,48,2015_48,0
2015,SOUTHEAST,49,2015_49,0
2015,SOUTHEAST,50,2015_50,0
2015,SOUTHEAST,51,2015_51,1
2015,SOUTHEAST,52,2015_52,1
2015,SOUTHEAST,53,2015_53,0
2016,SOUTHEAST,1,2016_1,0
2016,SOUTHEAST,2,2016_2,1
2016,SOUTHEAST,3,2016_3,0
2016,SOUTHEAST,4,2016_4,1
2016,SOUTHEAST,5,2016_5,0
2016,SOUTHEAST,6,2016_6,1
2016,SOUTHEAST,7,2016_7,0
2016,SOUTHEAST,8,2016_8,0
2016,SOUTHEAST,9,2016_9,0
2016,SOUTHEAST,10,2016_10,0
2016,SOUTHEAST,11,2016_11,0
2016,SOUTHEAST,12,2016_12,2
2016,SOUTHEAST,13,2016_13,0
2016,SOUTHEAST,14,2016_14,0
2016,SOUTHEAST,15,2016_15,0
2016,SOUTHEAST,16,2016_16,2
2016,SOUTHEAST,17,2016_17,2
2016,SOUTHEAST,18,2016_18,1
2016,SOUTHEAST,19,2016_19,1
2016,SOUTHEAST,20,2016_20,0
2016,SOUTHEAST,21,2016_21,1
2016,SOUTHEAST,22,2016_22,0
2016,SOUTHEAST,23,2016_23,0
2016,SOUTHEAST,24,2016_24,0
2016,SOUTHEAST,25,2016_25,0
2016,SOUTHEAST,26,2016_26,1
2016,SOUTHEAST,27,2016_27,1
2016,SOUTHEAST,28,2016_28,0
2016,SOUTHEAST,29,2016_29,0
2016,SOUTHEAST,30,2016_30,0
2016,SOUTHEAST,31,2016_31,0
2016,SOUTHEAST,32,2016_32,0
2016,SOUTHEAST,33,2016_33,1
2016,SOUTHEAST,34,2016_34,1
2016,SOUTHEAST,35,2016_35,1
2016,SOUTHEAST,36,2016_36,0
2016,SOUTHEAST,37,2016_37,0
2016,SOUTHEAST,38,2016_38,0
2016,SOUTHEAST,39,2016_39,0
2016,SOUTHEAST,40,2016_40,1
2016,SOUTHEAST,41,2016_41,1
2016,SOUTHEAST,42,2016_42,0
2016,SOUTHEAST,43,2016_43,0
2016,SOUTHEAST,44,2016_44,0
2016,SOUTHEAST,45,2016_45,0
2016,SOUTHEAST,46,2016_46,0
2016,SOUTHEAST,47,2016_47,0
2016,SOUTHEAST,48,2016_48,1
2016,SOUTHEAST,49,2016_49,0
2016,SOUTHEAST,50,2016_50,0
2016,SOUTHEAST,51,2016_51,1
2016,SOUTHEAST,52,2016_52,0
2017,SOUTHEAST,1,2017_1,0
2017,SOUTHEAST,2,2017_2,0
2017,SOUTHEAST,3,2017_3,1
2017,SOUTHEAST,4,2017_4,1
2017,SOUTHEAST,5,2017_5,0
2017,SOUTHEAST,6,2017_6,0
2017,SOUTHEAST,7,2017_7,0
2017,SOUTHEAST,8,2017_8,0
2017,SOUTHEAST,9,2017_9,0
2017,SOUTHEAST,10,2017_10,1
2017,SOUTHEAST,11,2017_11,0
2017,SOUTHEAST,12,2017_12,0
2017,SOUTHEAST,13,2017_13,1
2017,SOUTHEAST,14,2017_14,1
2017,SOUTHEAST,15,2017_15,0
2017,SOUTHEAST,16,2017_16,0
2017,SOUTHEAST,17,2017_17,1
2017,SOUTHEAST,18,2017_18,0
2017,SOUTHEAST,19,2017_19,1
2017,SOUTHEAST,20,2017_20,0
2017,SOUTHEAST,21,2017_21,1
2017,SOUTHEAST,22,2017_22,1
2017,SOUTHEAST,23,2017_23,0
2017,SOUTHEAST,24,2017_24,1
2017,SOUTHEAST,25,2017_25,0
2017,SOUTHEAST,26,2017_26,1
2017,SOUTHEAST,27,2017_27,0
2017,SOUTHEAST,28,2017_28,0
2017,SOUTHEAST,29,2017_29,0
2017,SOUTHEAST,30,2017_30,1
2017,SOUTHEAST,31,2017_31,1
2017,SOUTHEAST,32,2017_32,0
2017,SOUTHEAST,33,2017_33,0
2017,SOUTHEAST,34,2017_34,1
2017,SOUTHEAST,35,2017_35,1
2017,SOUTHEAST,36,2017_36,0
2017,SOUTHEAST,37,2017_37,0
2017,SOUTHEAST,38,2017_38,2
2017,SOUTHEAST,39,2017_39,1
2017,SOUTHEAST,40,2017_40,0
2017,SOUTHEAST,41,2017_41,0
2017,SOUTHEAST,42,2017_42,0
2017,SOUTHEAST,43,2017_43,0
2017,SOUTHEAST,44,2017_44,1
2017,SOUTHEAST,45,2017_45,1
2017,SOUTHEAST,46,2017_46,1
2017,SOUTHEAST,47,2017_47,1
2017,SOUTHEAST,48,2017_48,1
2017,SOUTHEAST,49,2017_49,0
2017,SOUTHEAST,50,2017_50,0
2017,SOUTHEAST,51,2017_51,1
2017,SOUTHEAST,52,2017_52,0
2018,SOUTHEAST,1,2018_1,0
2018,SOUTHEAST,2,2018_2,1
2018,SOUTHEAST,3,2018_3,0
2018,SOUTHEAST,4,2018_4,0
2018,SOUTHEAST,5,2018_5,1
2018,SOUTHEAST,6,2018_6,0
2018,SOUTHEAST,7,2018_7,0
2018,SOUTHEAST,8,2018_8,1
2018,SOUTHEAST,9,2018_9,0
2018,SOUTHEAST,10,2018_10,0
2018,SOUTHEAST,11,2018_11,0
2018,SOUTHEAST,12,2018_12,0
2018,SOUTHEAST,13,2018_13,0
2018,SOUTHEAST,14,2018_14,0
2018,SOUTHEAST,15,2018_15,0
2018,SOUTHEAST,16,2018_16,1
2018,SOUTHEAST,17,2018_17,0
2018,SOUTHEAST,18,2018_18,1
2018,SOUTHEAST,19,2018_19,0
2018,SOUTHEAST,20,2018_20,0
2018,SOUTHEAST,21,2018_21,0
2018,SOUTHEAST,22,2018_22,0
2018,SOUTHEAST,23,2018_23,0
2018,SOUTHEAST,24,2018_24,0
2018,SOUTHEAST,25,2018_25,0
2018,SOUTHEAST,26,2018_26,0
2018,SOUTHEAST,27,2018_27,0
2018,SOUTHEAST,28,2018_28,1
2018,SOUTHEAST,29,2018_29,0
2018,SOUTHEAST,30,2018_30,0
2018,SOUTHEAST,31,2018_31,0
2018,SOUTHEAST,32,2018_32,1
2018,SOUTHEAST,33,2018_33,0
2018,SOUTHEAST,34,2018_34,0
2018,SOUTHEAST,35,2018_35,0
2018,SOUTHEAST,36,2018_36,1
2018,SOUTHEAST,37,2018_37,0
2018,SOUTHEAST,38,2018_38,0
2018,SOUTHEAST,39,2018_39,0
2018,SOUTHEAST,40,2018_40,0
2018,SOUTHEAST,41,2018_41,1
2018,SOUTHEAST,42,2018_42,0
2018,SOUTHEAST,43,2018_43,0
2018,SOUTHEAST,44,2018_44,0
2018,SOUTHEAST,45,2018_45,0
2018,SOUTHEAST,46,2018_46,0
2018,SOUTHEAST,47,2018_47,0
2018,SOUTHEAST,48,2018_48,0
2018,SOUTHEAST,49,2018_49,0
2018,SOUTHEAST,50,2018_50,0
2018,SOUTHEAST,51,2018_51,1
2018,SOUTHEAST,52,2018_52,0
2019,SOUTHEAST,1,2019_1,1
2019,SOUTHEAST,2,2019_2,2
2019,SOUTHEAST,3,2019_3,0
2019,SOUTHEAST,4,2019_4,0
2019,SOUTHEAST,5,2019_5,0
2019,SOUTHEAST,6,2019_6,1
2019,SOUTHEAST,7,2019_7,1
2019,SOUTHEAST,8,2019_8,0
2019,SOUTHEAST,9,2019_9,0
2019,SOUTHEAST,10,2019_10,1
2019,SOUTHEAST,11,2019_11,0
2019,SOUTHEAST,12,2019_12,0
2019,SOUTHEAST,13,2019_13,1
2019,SOUTHEAST,14,2019_14,0
2019,SOUTHEAST,15,2019_15,0
2019,SOUTHEAST,16,2019_16,1
2019,SOUTHEAST,17,2019_17,0
2019,SOUTHEAST,18,2019_18,0
2019,SOUTHEAST,19,2019_19,0
2019,SOUTHEAST,20,2019_20,0
2019,SOUTHEAST,21,2019_21,1
2019,SOUTHEAST,22,2019_22,1
2019,SOUTHEAST,23,2019_23,1
2019,SOUTHEAST,24,2019_24,2
2019,SOUTHEAST,25,2019_25,1
2019,SOUTHEAST,26,2019_26,2
2019,SOUTHEAST,27,2019_27,1
2019,SOUTHEAST,28,2019_28,1
2019,SOUTHEAST,29,2019_29,1
2019,SOUTHEAST,30,2019_30,0
2019,SOUTHEAST,31,2019_31,0
2019,SOUTHEAST,32,2019_32,0
2019,SOUTHEAST,33,2019_33,2
2019,SOUTHEAST,34,2019_34,0
2019,SOUTHEAST,35,2019_35,0
2019,SOUTHEAST,36,2019_36,1
2019,SOUTHEAST,37,2019_37,1
2019,SOUTHEAST,38,2019_38,0
2019,SOUTHEAST,39,2019_39,0
2019,SOUTHEAST,40,2019_40,0
2019,SOUTHEAST,41,2019_41,1
2019,SOUTHEAST,42,2019_42,0
2019,SOUTHEAST,43,2019_43,1
2019,SOUTHEAST,44,2019_44,0
2019,SOUTHEAST,45,2019_45,1
2019,SOUTHEAST,46,2019_46,1
2019,SOUTHEAST,47,2019_47,1
2019,SOUTHEAST,48,2019_48,0
2019,SOUTHEAST,49,2019_49,1
2019,SOUTHEAST,50,2019_50,0
2019,SOUTHEAST,51,2019_51,3
2019,SOUTHEAST,52,2019_52,1
2020,SOUTHEAST,1,2020_1,0
2020,SOUTHEAST,2,2020_2,1
2020,SOUTHEAST,3,2020_3,1
2020,SOUTHEAST,4,2020_4,0
2020,SOUTHEAST,5,2020_5,1
2020,SOUTHEAST,6,2020_6,1
2020,SOUTHEAST,7,2020_7,0
2020,SOUTHEAST,8,2020_8,1
2020,SOUTHEAST,9,2020_9,0
2020,SOUTHEAST,10,2020_10,0
2020,SOUTHEAST,11,2020_11,0
2020,SOUTHEAST,12,2020_12,1
2020,SOUTHEAST,13,2020_13,0
2020,SOUTHEAST,14,2020_14,0
2020,SOUTHEAST,15,2020_15,1
2020,SOUTHEAST,16,2020_16,0
2020,SOUTHEAST,17,2020_17,0
2020,SOUTHEAST,18,2020_18,0
2020,SOUTHEAST,19,2020_19,0
2020,SOUTHEAST,20,2020_20,0
2020,SOUTHEAST,21,2020_21,1
2020,SOUTHEAST,22,2020_22,1
2020,SOUTHEAST,23,2020_23,1
2014,NORTHWEST,1,2014_1,0
2014,NORTHWEST,2,2014_2,3
2014,NORTHWEST,3,2014_3,0
2014,NORTHWEST,4,2014_4,0
2014,NORTHWEST,5,2014_5,1
2014,NORTHWEST,6,2014_6,1
2014,NORTHWEST,7,2014_7,0
2014,NORTHWEST,8,2014_8,1
2014,NORTHWEST,9,2014_9,1
2014,NORTHWEST,10,2014_10,0
2014,NORTHWEST,11,2014_11,0
2014,NORTHWEST,12,2014_12,0
2014,NORTHWEST,13,2014_13,0
2014,NORTHWEST,14,2014_14,0
2014,NORTHWEST,15,2014_15,0
2014,NORTHWEST,16,2014_16,1
2014,NORTHWEST,17,2014_17,0
2014,NORTHWEST,18,2014_18,0
2014,NORTHWEST,19,2014_19,0
2014,NORTHWEST,20,2014_20,1
2014,NORTHWEST,21,2014_21,0
2014,NORTHWEST,22,2014_22,0
2014,NORTHWEST,23,2014_23,2
2014,NORTHWEST,24,2014_24,0
2014,NORTHWEST,25,2014_25,0
2014,NORTHWEST,26,2014_26,1
2014,NORTHWEST,27,2014_27,2
2014,NORTHWEST,28,2014_28,1
2014,NORTHWEST,29,2014_29,3
2014,NORTHWEST,30,2014_30,1
2014,NORTHWEST,31,2014_31,1
2014,NORTHWEST,32,2014_32,1
2014,NORTHWEST,33,2014_33,1
2014,NORTHWEST,34,2014_34,0
2014,NORTHWEST,35,2014_35,0
2014,NORTHWEST,36,2014_36,3
2014,NORTHWEST,37,2014_37,0
2014,NORTHWEST,38,2014_38,0
2014,NORTHWEST,39,2014_39,1
2014,NORTHWEST,40,2014_40,1
2014,NORTHWEST,41,2014_41,2
2014,NORTHWEST,42,2014_42,0
2014,NORTHWEST,43,2014_43,2
2014,NORTHWEST,44,2014_44,1
2014,NORTHWEST,45,2014_45,0
2014,NORTHWEST,46,2014_46,1
2014,NORTHWEST,47,2014_47,0
2014,NORTHWEST,48,2014_48,1
2014,NORTHWEST,49,2014_49,1
2014,NORTHWEST,50,2014_50,0
2014,NORTHWEST,51,2014_51,1
2014,NORTHWEST,52,2014_52,0
2015,NORTHWEST,1,2015_1,0
2015,NORTHWEST,2,2015_2,0
2015,NORTHWEST,3,2015_3,0
2015,NORTHWEST,4,2015_4,0
2015,NORTHWEST,5,2015_5,2
2015,NORTHWEST,6,2015_6,0
2015,NORTHWEST,7,2015_7,2
2015,NORTHWEST,8,2015_8,1
2015,NORTHWEST,9,2015_9,0
2015,NORTHWEST,10,2015_10,0
2015,NORTHWEST,11,2015_11,0
2015,NORTHWEST,12,2015_12,0
2015,NORTHWEST,13,2015_13,0
2015,NORTHWEST,14,2015_14,0
2015,NORTHWEST,15,2015_15,0
2015,NORTHWEST,16,2015_16,1
2015,NORTHWEST,17,2015_17,2
2015,NORTHWEST,18,2015_18,3
2015,NORTHWEST,19,2015_19,3
2015,NORTHWEST,20,2015_20,0
2015,NORTHWEST,21,2015_21,0
2015,NORTHWEST,22,2015_22,1
2015,NORTHWEST,23,2015_23,2
2015,NORTHWEST,24,2015_24,0
2015,NORTHWEST,25,2015_25,0
2015,NORTHWEST,26,2015_26,1
2015,NORTHWEST,27,2015_27,1
2015,NORTHWEST,28,2015_28,1
2015,NORTHWEST,29,2015_29,1
2015,NORTHWEST,30,2015_30,2
2015,NORTHWEST,31,2015_31,1
2015,NORTHWEST,32,2015_32,3
2015,NORTHWEST,33,2015_33,0
2015,NORTHWEST,34,2015_34,1
2015,NORTHWEST,35,2015_35,0
2015,NORTHWEST,36,2015_36,0
2015,NORTHWEST,37,2015_37,1
2015,NORTHWEST,38,2015_38,1
2015,NORTHWEST,39,2015_39,1
2015,NORTHWEST,40,2015_40,2
2015,NORTHWEST,41,2015_41,0
2015,NORTHWEST,42,2015_42,1
2015,NORTHWEST,43,2015_43,2
2015,NORTHWEST,44,2015_44,0
2015,NORTHWEST,45,2015_45,1
2015,NORTHWEST,46,2015_46,1
2015,NORTHWEST,47,2015_47,0
2015,NORTHWEST,48,2015_48,0
2015,NORTHWEST,49,2015_49,0
2015,NORTHWEST,50,2015_50,1
2015,NORTHWEST,51,2015_51,1
2015,NORTHWEST,52,2015_52,0
2015,NORTHWEST,53,2015_53,1
2016,NORTHWEST,1,2016_1,0
2016,NORTHWEST,2,2016_2,1
2016,NORTHWEST,3,2016_3,1
2016,NORTHWEST,4,2016_4,0
2016,NORTHWEST,5,2016_5,1
2016,NORTHWEST,6,2016_6,0
2016,NORTHWEST,7,2016_7,0
2016,NORTHWEST,8,2016_8,0
2016,NORTHWEST,9,2016_9,0
2016,NORTHWEST,10,2016_10,0
2016,NORTHWEST,11,2016_11,1
2016,NORTHWEST,12,2016_12,0
2016,NORTHWEST,13,2016_13,1
2016,NORTHWEST,14,2016_14,1
2016,NORTHWEST,15,2016_15,0
2016,NORTHWEST,16,2016_16,1
2016,NORTHWEST,17,2016_17,3
2016,NORTHWEST,18,2016_18,2
2016,NORTHWEST,19,2016_19,0
2016,NORTHWEST,20,2016_20,0
2016,NORTHWEST,21,2016_21,2
2016,NORTHWEST,22,2016_22,0
2016,NORTHWEST,23,2016_23,1
2016,NORTHWEST,24,2016_24,0
2016,NORTHWEST,25,2016_25,0
2016,NORTHWEST,26,2016_26,1
2016,NORTHWEST,27,2016_27,1
2016,NORTHWEST,28,2016_28,1
2016,NORTHWEST,29,2016_29,1
2016,NORTHWEST,30,2016_30,0
2016,NORTHWEST,31,2016_31,0
2016,NORTHWEST,32,2016_32,1
2016,NORTHWEST,33,2016_33,0
2016,NORTHWEST,34,2016_34,1
2016,NORTHWEST,35,2016_35,1
2016,NORTHWEST,36,2016_36,0
2016,NORTHWEST,37,2016_37,2
2016,NORTHWEST,38,2016_38,1
2016,NORTHWEST,39,2016_39,0
2016,NORTHWEST,40,2016_40,0
2016,NORTHWEST,41,2016_41,1
2016,NORTHWEST,42,2016_42,0
2016,NORTHWEST,43,2016_43,1
2016,NORTHWEST,44,2016_44,1
2016,NORTHWEST,45,2016_45,0
2016,NORTHWEST,46,2016_46,3
2016,NORTHWEST,47,2016_47,1
2016,NORTHWEST,48,2016_48,4
2016,NORTHWEST,49,2016_49,0
2016,NORTHWEST,50,2016_50,3
2016,NORTHWEST,51,2016_51,2
2016,NORTHWEST,52,2016_52,0
2017,NORTHWEST,1,2017_1,0
2017,NORTHWEST,2,2017_2,1
2017,NORTHWEST,3,2017_3,0
2017,NORTHWEST,4,2017_4,2
2017,NORTHWEST,5,2017_5,1
2017,NORTHWEST,6,2017_6,1
2017,NORTHWEST,7,2017_7,0
2017,NORTHWEST,8,2017_8,1
2017,NORTHWEST,9,2017_9,1
2017,NORTHWEST,10,2017_10,0
2017,NORTHWEST,11,2017_11,0
2017,NORTHWEST,12,2017_12,1
2017,NORTHWEST,13,2017_13,3
2017,NORTHWEST,14,2017_14,0
2017,NORTHWEST,15,2017_15,3
2017,NORTHWEST,16,2017_16,1
2017,NORTHWEST,17,2017_17,0
2017,NORTHWEST,18,2017_18,0
2017,NORTHWEST,19,2017_19,2
2017,NORTHWEST,20,2017_20,1
2017,NORTHWEST,21,2017_21,1
2017,NORTHWEST,22,2017_22,1
2017,NORTHWEST,23,2017_23,0
2017,NORTHWEST,24,2017_24,0
2017,NORTHWEST,25,2017_25,2
2017,NORTHWEST,26,2017_26,1
2017,NORTHWEST,27,2017_27,3
2017,NORTHWEST,28,2017_28,0
2017,NORTHWEST,29,2017_29,0
2017,NORTHWEST,30,2017_30,2
2017,NORTHWEST,31,2017_31,0
2017,NORTHWEST,32,2017_32,1
2017,NORTHWEST,33,2017_33,0
2017,NORTHWEST,34,2017_34,1
2017,NORTHWEST,35,2017_35,0
2017,NORTHWEST,36,2017_36,1
2017,NORTHWEST,37,2017_37,1
2017,NORTHWEST,38,2017_38,1
2017,NORTHWEST,39,2017_39,1
2017,NORTHWEST,40,2017_40,0
2017,NORTHWEST,41,2017_41,1
2017,NORTHWEST,42,2017_42,0
2017,NORTHWEST,43,2017_43,1
2017,NORTHWEST,44,2017_44,2
2017,NORTHWEST,45,2017_45,1
2017,NORTHWEST,46,2017_46,1
2017,NORTHWEST,47,2017_47,1
2017,NORTHWEST,48,2017_48,1
2017,NORTHWEST,49,2017_49,1
2017,NORTHWEST,50,2017_50,1
2017,NORTHWEST,51,2017_51,1
2017,NORTHWEST,52,2017_52,1
2018,NORTHWEST,1,2018_1,0
2018,NORTHWEST,2,2018_2,0
2018,NORTHWEST,3,2018_3,0
2018,NORTHWEST,4,2018_4,2
2018,NORTHWEST,5,2018_5,1
2018,NORTHWEST,6,2018_6,0
2018,NORTHWEST,7,2018_7,0
2018,NORTHWEST,8,2018_8,3
2018,NORTHWEST,9,2018_9,0
2018,NORTHWEST,10,2018_10,0
2018,NORTHWEST,11,2018_11,0
2018,NORTHWEST,12,2018_12,2
2018,NORTHWEST,13,2018_13,0
2018,NORTHWEST,14,2018_14,1
2018,NORTHWEST,15,2018_15,0
2018,NORTHWEST,16,2018_16,0
2018,NORTHWEST,17,2018_17,0
2018,NORTHWEST,18,2018_18,0
2018,NORTHWEST,19,2018_19,0
2018,NORTHWEST,20,2018_20,0
2018,NORTHWEST,21,2018_21,1
2018,NORTHWEST,22,2018_22,0
2018,NORTHWEST,23,2018_23,1
2018,NORTHWEST,24,2018_24,1
2018,NORTHWEST,25,2018_25,1
2018,NORTHWEST,26,2018_26,0
2018,NORTHWEST,27,2018_27,0
2018,NORTHWEST,28,2018_28,0
2018,NORTHWEST,29,2018_29,1
2018,NORTHWEST,30,2018_30,0
2018,NORTHWEST,31,2018_31,0
2018,NORTHWEST,32,2018_32,2
2018,NORTHWEST,33,2018_33,1
2018,NORTHWEST,34,2018_34,0
2018,NORTHWEST,35,2018_35,1
2018,NORTHWEST,36,2018_36,0
2018,NORTHWEST,37,2018_37,1
2018,NORTHWEST,38,2018_38,2
