Year,PoliceDistrict,Week_Number,Year_Week_Number,NoOfCrimes
2014,WESTERN,41,2014_41,2
2014,WESTERN,42,2014_42,0
2014,WESTERN,43,2014_43,0
2014,WESTERN,44,2014_44,0
2014,WESTERN,45,2014_45,0
2014,WESTERN,46,2014_46,0
2014,WESTERN,47,2014_47,0
2014,WESTERN,48,2014_48,0
2014,WESTERN,49,2014_49,0
2014,WESTERN,50,2014_50,0
2014,WESTERN,51,2014_51,1
2014,WESTERN,52,2014_52,1
2015,WESTERN,1,2015_1,1
2015,WESTERN,2,2015_2,1
2015,WESTERN,3,2015_3,1
2015,WESTERN,4,2015_4,0
2015,WESTERN,5,2015_5,1
2015,WESTERN,6,2015_6,0
2015,WESTERN,7,2015_7,1
2015,WESTERN,8,2015_8,0
2015,WESTERN,9,2015_9,0
2015,WESTERN,10,2015_10,1
2015,WESTERN,11,2015_11,0
2015,WESTERN,12,2015_12,0
2015,WESTERN,13,2015_13,1
2015,WESTERN,14,2015_14,1
2015,WESTERN,15,2015_15,1
2015,WESTERN,16,2015_16,0
2015,WESTERN,17,2015_17,0
2015,WESTERN,18,2015_18,1
2015,WESTERN,19,2015_19,2
2015,WESTERN,20,2015_20,2
2015,WESTERN,21,2015_21,2
2015,WESTERN,22,2015_22,1
2015,WESTERN,23,2015_23,0
2015,WESTERN,24,2015_24,1
2015,WESTERN,25,2015_25,1
2015,WESTERN,26,2015_26,1
2015,WESTERN,27,2015_27,1
2015,WESTERN,28,2015_28,5
2015,WESTERN,29,2015_29,1
2015,WESTERN,30,2015_30,3
2015,WESTERN,31,2015_31,4
2015,WESTERN,32,2015_32,0
2015,WESTERN,33,2015_33,1
2015,WESTERN,34,2015_34,2
2015,WESTERN,35,2015_35,1
2015,WESTERN,36,2015_36,0
2015,WESTERN,37,2015_37,1
2015,WESTERN,38,2015_38,2
2015,WESTERN,39,2015_39,0
2015,WESTERN,40,2015_40,3
2015,WESTERN,41,2015_41,1
2015,WESTERN,42,2015_42,1
2015,WESTERN,43,2015_43,2
2015,WESTERN,44,2015_44,0
2015,WESTERN,45,2015_45,3
2015,WESTERN,46,2015_46,1
2015,WESTERN,47,2015_47,1
2015,WESTERN,48,2015_48,0
2015,WESTERN,49,2015_49,1
2015,WESTERN,50,2015_50,1
2015,WESTERN,51,2015_51,2
2015,WESTERN,52,2015_52,1
2015,WESTERN,53,2015_53,2
2016,WESTERN,1,2016_1,1
2016,WESTERN,2,2016_2,0
2016,WESTERN,3,2016_3,0
2016,WESTERN,4,2016_4,0
2016,WESTERN,5,2016_5,0
2016,WESTERN,6,2016_6,3
2016,WESTERN,7,2016_7,3
2016,WESTERN,8,2016_8,1
2016,WESTERN,9,2016_9,3
2016,WESTERN,10,2016_10,1
2016,WESTERN,11,2016_11,1
2016,WESTERN,12,2016_12,0
2016,WESTERN,13,2016_13,0
2016,WESTERN,14,2016_14,0
2016,WESTERN,15,2016_15,0
2016,WESTERN,16,2016_16,0
2016,WESTERN,17,2016_17,1
2016,WESTERN,18,2016_18,0
2016,WESTERN,19,2016_19,1
2016,WESTERN,20,2016_20,0
2016,WESTERN,21,2016_21,3
2016,WESTERN,22,2016_22,2
2016,WESTERN,23,2016_23,2
2016,WESTERN,24,2016_24,0
2016,WESTERN,25,2016_25,1
2016,WESTERN,26,2016_26,1
2016,WESTERN,27,2016_27,3
2016,WESTERN,28,2016_28,1
2016,WESTERN,29,2016_29,3
2016,WESTERN,30,2016_30,1
2016,WESTERN,31,2016_31,0
2016,WESTERN,32,2016_32,1
2016,WESTERN,33,2016_33,1
2016,WESTERN,34,2016_34,0
2016,WESTERN,35,2016_35,0
2016,WESTERN,36,2016_36,3
2016,WESTERN,37,2016_37,1
2016,WESTERN,38,2016_38,2
2016,WESTERN,39,2016_39,1
2016,WESTERN,40,2016_40,1
2016,WESTERN,41,2016_41,5
2016,WESTERN,42,2016_42,0
2016,WESTERN,43,2016_43,2
2016,WESTERN,44,2016_44,0
2016,WESTERN,45,2016_45,2
2016,WESTERN,46,2016_46,2
2016,WESTERN,47,2016_47,1
2016,WESTERN,48,2016_48,3
2016,WESTERN,49,2016_49,0
2016,WESTERN,50,2016_50,1
2016,WESTERN,51,2016_51,2
2016,WESTERN,52,2016_52,1
2017,WESTERN,1,2017_1,1
2017,WESTERN,2,2017_2,2
2017,WESTERN,3,2017_3,0
2017,WESTERN,4,2017_4,1
2017,WESTERN,5,2017_5,1
2017,WESTERN,6,2017_6,1
2017,WESTERN,7,2017_7,0
2017,WESTERN,8,2017_8,0
2017,WESTERN,9,2017_9,0
2017,WESTERN,10,2017_10,0
2017,WESTERN,11,2017_11,1
2017,WESTERN,12,2017_12,0
2017,WESTERN,13,2017_13,1
2017,WESTERN,14,2017_14,1
2017,WESTERN,15,2017_15,1
2017,WESTERN,16,2017_16,0
2017,WESTERN,17,2017_17,0
2017,WESTERN,18,2017_18,3
2017,WESTERN,19,2017_19,3
2017,WESTERN,20,2017_20,0
2017,WESTERN,21,2017_21,1
2017,WESTERN,22,2017_22,2
2017,WESTERN,23,2017_23,1
2017,WESTERN,24,2017_24,0
2017,WESTERN,25,2017_25,0
2017,WESTERN,26,2017_26,1
2017,WESTERN,27,2017_27,2
2017,WESTERN,28,2017_28,1
2017,WESTERN,29,2017_29,1
2017,WESTERN,30,2017_30,1
2017,WESTERN,31,2017_31,1
2017,WESTERN,32,2017_32,2
2017,WESTERN,33,2017_33,1
2017,WESTERN,34,2017_34,1
2017,WESTERN,35,2017_35,0
2017,WESTERN,36,2017_36,0
2017,WESTERN,37,2017_37,1
2017,WESTERN,38,2017_38,1
2017,WESTERN,39,2017_39,1
2017,WESTERN,40,2017_40,1
2017,WESTERN,41,2017_41,1
2017,WESTERN,42,2017_42,1
2017,WESTERN,43,2017_43,1
2017,WESTERN,44,2017_44,1
2017,WESTERN,45,2017_45,0
2017,WESTERN,46,2017_46,1
2017,WESTERN,47,2017_47,0
2017,WESTERN,48,2017_48,0
2017,WESTERN,49,2017_49,0
2017,WESTERN,50,2017_50,0
2017,WESTERN,51,2017_51,2
2017,WESTERN,52,2017_52,1
2018,WESTERN,1,2018_1,0
2018,WESTERN,2,2018_2,1
2018,WESTERN,3,2018_3,1
2018,WESTERN,4,2018_4,2
2018,WESTERN,5,2018_5,0
2018,WESTERN,6,2018_6,0
2018,WESTERN,7,2018_7,0
2018,WESTERN,8,2018_8,1
2018,WESTERN,9,2018_9,0
2018,WESTERN,10,2018_10,1
2018,WESTERN,11,2018_11,0
2018,WESTERN,12,2018_12,0
2018,WESTERN,13,2018_13,1
2018,WESTERN,14,2018_14,5
2018,WESTERN,15,2018_15,1
2018,WESTERN,16,2018_16,2
2018,WESTERN,17,2018_17,0
2018,WESTERN,18,2018_18,0
2018,WESTERN,19,2018_19,0
2018,WESTERN,20,2018_20,0
2018,WESTERN,21,2018_21,0
2018,WESTERN,22,2018_22,0
2018,WESTERN,23,2018_23,0
2018,WESTERN,24,2018_24,3
2018,WESTERN,25,2018_25,0
2018,WESTERN,26,2018_26,0
2018,WESTERN,27,2018_27,1
2018,WESTERN,28,2018_28,1
2018,WESTERN,29,2018_29,0
2018,WESTERN,30,2018_30,1
2018,WESTERN,31,2018_31,0
2018,WESTERN,32,2018_32,1
2018,WESTERN,33,2018_33,1
2018,WESTERN,34,2018_34,2
2018,WESTERN,35,2018_35,1
2018,WESTERN,36,2018_36,0
2018,WESTERN,37,2018_37,0
2018,WESTERN,38,2018_38,2
2018,WESTERN,39,2018_39,1
2018,WESTERN,40,2018_40,2
2018,WESTERN,41,2018_41,1
2018,WESTERN,42,2018_42,4
2018,WESTERN,43,2018_43,0
2018,WESTERN,44,2018_44,1
2018,WESTERN,45,2018_45,0
2018,WESTERN,46,2018_46,1
2018,WESTERN,47,2018_47,1
2018,WESTERN,48,2018_48,2
2018,WESTERN,49,2018_49,0
2018,WESTERN,50,2018_50,1
2018,WESTERN,51,2018_51,3
2018,WESTERN,52,2018_52,0
2019,WESTERN,1,2019_1,0
2019,WESTERN,2,2019_2,1
2019,WESTERN,3,2019_3,1
2019,WESTERN,4,2019_4,0
2019,WESTERN,5,2019_5,1
2019,WESTERN,6,2019_6,0
2019,WESTERN,7,2019_7,0
2019,WESTERN,8,2019_8,0
2019,WESTERN,9,2019_9,2
2019,WESTERN,10,2019_10,1
2019,WESTERN,11,2019_11,4
2019,WESTERN,12,2019_12,1
2019,WESTERN,13,2019_13,0
2019,WESTERN,14,2019_14,0
2019,WESTERN,15,2019_15,1
2019,WESTERN,16,2019_16,0
2019,WESTERN,17,2019_17,4
2019,WESTERN,18,2019_18,2
2019,WESTERN,19,2019_19,1
2019,WESTERN,20,2019_20,5
2019,WESTERN,21,2019_21,0
2019,WESTERN,22,2019_22,1
2019,WESTERN,23,2019_23,2
2019,WESTERN,24,2019_24,1
2019,WESTERN,25,2019_25,0
2019,WESTERN,26,2019_26,2
2019,WESTERN,27,2019_27,1
2019,WESTERN,28,2019_28,0
2019,WESTERN,29,2019_29,0
2019,WESTERN,30,2019_30,2
2019,WESTERN,31,2019_31,0
2019,WESTERN,32,2019_32,1
2019,WESTERN,33,2019_33,2
2019,WESTERN,34,2019_34,1
2019,WESTERN,35,2019_35,0
2019,WESTERN,36,2019_36,2
2019,WESTERN,37,2019_37,0
2019,WESTERN,38,2019_38,0
2019,WESTERN,39,2019_39,0
2019,WESTERN,40,2019_40,0
2019,WESTERN,41,2019_41,3
2019,WESTERN,42,2019_42,0
2019,WESTERN,43,2019_43,2
2019,WESTERN,44,2019_44,1
2019,WESTERN,45,2019_45,3
2019,WESTERN,46,2019_46,3
2019,WESTERN,47,2019_47,1
2019,WESTERN,48,2019_48,1
2019,WESTERN,49,2019_49,2
2019,WESTERN,50,2019_50,0
2019,WESTERN,51,2019_51,0
2019,WESTERN,52,2019_52,0
2020,WESTERN,1,2020_1,1
2020,WESTERN,2,2020_2,0
2020,WESTERN,3,2020_3,1
2020,WESTERN,4,2020_4,3
2020,WESTERN,5,2020_5,2
2020,WESTERN,6,2020_6,2
2020,WESTERN,7,2020_7,1
2020,WESTERN,8,2020_8,0
2020,WESTERN,9,2020_9,1
2020,WESTERN,10,2020_10,0
2020,WESTERN,11,2020_11,0
2020,WESTERN,12,2020_12,0
2020,WESTERN,13,2020_13,0
2020,WESTERN,14,2020_14,0
2020,WESTERN,15,2020_15,1
2020,WESTERN,16,2020_16,1
2020,WESTERN,17,2020_17,0
2020,WESTERN,18,2020_18,1
2020,WESTERN,19,2020_19,1
2020,WESTERN,20,2020_20,0
2020,WESTERN,21,2020_21,0
2020,WESTERN,22,2020_22,2
2020,WESTERN,23,2020_23,1
2014,CENTRAL,1,2014_1,0
2014,CENTRAL,2,2014_2,1
2014,CENTRAL,3,2014_3,0
2014,CENTRAL,4,2014_4,0
2014,CENTRAL,5,2014_5,0
2014,CENTRAL,6,2014_6,1
2014,CENTRAL,7,2014_7,1
2014,CENTRAL,8,2014_8,0
2014,CENTRAL,9,2014_9,0
2014,CENTRAL,10,2014_10,0
2014,CENTRAL,11,2014_11,0
2014,CENTRAL,12,2014_12,0
2014,CENTRAL,13,2014_13,0
2014,CENTRAL,14,2014_14,0
2014,CENTRAL,15,2014_15,1
2014,CENTRAL,16,2014_16,0
2014,CENTRAL,17,2014_17,0
2014,CENTRAL,18,2014_18,1
2014,CENTRAL,19,2014_19,0
2014,CENTRAL,20,2014_20,1
2014,CENTRAL,21,2014_21,0
2014,CENTRAL,22,2014_22,0
2014,CENTRAL,23,2014_23,1
2014,CENTRAL,24,2014_24,0
2014,CENTRAL,25,2014_25,0
2014,CENTRAL,26,2014_26,0
2014,CENTRAL,27,2014_27,0
2014,CENTRAL,28,2014_28,0
2014,CENTRAL,29,2014_29,0
2014,CENTRAL,30,2014_30,0
2014,CENTRAL,31,2014_31,0
2014,CENTRAL,32,2014_32,0
2014,CENTRAL,33,2014_33,0
2014,CENTRAL,34,2014_34,1
2014,CENTRAL,35,2014_35,0
2014,CENTRAL,36,2014_36,1
2014,CENTRAL,37,2014_37,0
2014,CENTRAL,38,2014_38,2
2014,CENTRAL,39,2014_39,0
2014,CENTRAL,40,2014_40,0
2014,CENTRAL,41,2014_41,0
2014,CENTRAL,42,2014_42,0
2014,CENTRAL,43,2014_43,0
2014,CENTRAL,44,2014_44,0
2014,CENTRAL,45,2014_45,0
2014,CENTRAL,46,2014_46,0
2014,CENTRAL,47,2014_47,1
2014,CENTRAL,48,2014_48,0
2014,CENTRAL,49,2014_49,1
2014,CENTRAL,50,2014_50,0
2014,CENTRAL,51,2014_51,0
2014,CENTRAL,52,2014_52,0
2015,CENTRAL,1,2015_1,0
2015,CENTRAL,2,2015_2,1
2015,CENTRAL,3,2015_3,0
2015,CENTRAL,4,2015_4,0
2015,CENTRAL,5,2015_5,1
2015,CENTRAL,6,2015_6,0
2015,CENTRAL,7,2015_7,0
2015,CENTRAL,8,2015_8,0
2015,CENTRAL,9,2015_9,1
2015,CENTRAL,10,2015_10,1
2015,CENTRAL,11,2015_11,0
2015,CENTRAL,12,2015_12,0
2015,CENTRAL,13,2015_13,0
2015,CENTRAL,14,2015_14,0
2015,CENTRAL,15,2015_15,0
2015,CENTRAL,16,2015_16,0
2015,CENTRAL,17,2015_17,0
2015,CENTRAL,18,2015_18,0
2015,CENTRAL,19,2015_19,1
2015,CENTRAL,20,2015_20,0
2015,CENTRAL,21,2015_21,1
2015,CENTRAL,22,2015_22,0
2015,CENTRAL,23,2015_23,2
2015,CENTRAL,24,2015_24,0
2015,CENTRAL,25,2015_25,0
2015,CENTRAL,26,2015_26,0
2015,CENTRAL,27,2015_27,0
2015,CENTRAL,28,2015_28,0
2015,CENTRAL,29,2015_29,0
2015,CENTRAL,30,2015_30,1
2015,CENTRAL,31,2015_31,0
2015,CENTRAL,32,2015_32,0
2015,CENTRAL,33,2015_33,1
2015,CENTRAL,34,2015_34,0
2015,CENTRAL,35,2015_35,0
2015,CENTRAL,36,2015_36,1
2015,CENTRAL,37,2015_37,0
2015,CENTRAL,38,2015_38,0
2015,CENTRAL,39,2015_39,2
2015,CENTRAL,40,2015_40,0
2015,CENTRAL,41,2015_41,1
2015,CENTRAL,42,2015_42,1
2015,CENTRAL,43,2015_43,0
2015,CENTRAL,44,2015_44,0
2015,CENTRAL,45,2015_45,0
2015,CENTRAL,46,2015_46,0
2015,CENTRAL,47,2015_47,0
2015,CENTRAL,48,2015_48,0
2015,CENTRAL,49,2015_49,2
2015,CENTRAL,50,2015_50,0
2015,CENTRAL,51,2015_51,3
2015,CENTRAL,52,2015_52,0
2015,CENTRAL,53,2015_53,0
2016,CENTRAL,1,2016_1,0
2016,CENTRAL,2,2016_2,0
2016,CENTRAL,3,2016_3,0
2016,CENTRAL,4,2016_4,0
2016,CENTRAL,5,2016_5,0
2016,CENTRAL,6,2016_6,0
2016,CENTRAL,7,2016_7,1
2016,CENTRAL,8,2016_8,0
2016,CENTRAL,9,2016_9,1
2016,CENTRAL,10,2016_10,0
2016,CENTRAL,11,2016_11,1
2016,CENTRAL,12,2016_12,0
2016,CENTRAL,13,2016_13,0
2016,CENTRAL,14,2016_14,0
2016,CENTRAL,15,2016_15,1
2016,CENTRAL,16,2016_16,1
2016,CENTRAL,17,2016_17,0
2016,CENTRAL,18,2016_18,0
2016,CENTRAL,19,2016_19,0
2016,CENTRAL,20,2016_20,1
2016,CENTRAL,21,2016_21,0
2016,CENTRAL,22,2016_22,0
2016,CENTRAL,23,2016_23,1
2016,CENTRAL,24,2016_24,0
2016,CENTRAL,25,2016_25,0
2016,CENTRAL,26,2016_26,0
2016,CENTRAL,27,2016_27,1
2016,CENTRAL,28,2016_28,1
2016,CENTRAL,29,2016_29,0
2016,CENTRAL,30,2016_30,1
2016,CENTRAL,31,2016_31,1
2016,CENTRAL,32,2016_32,1
2016,CENTRAL,33,2016_33,0
2016,CENTRAL,34,2016_34,0
2016,CENTRAL,35,2016_35,0
2016,CENTRAL,36,2016_36,0
2016,CENTRAL,37,2016_37,1
2016,CENTRAL,38,2016_38,1
2016,CENTRAL,39,2016_39,0
2016,CENTRAL,40,2016_40,1
2016,CENTRAL,41,2016_41,0
2016,CENTRAL,42,2016_42,0
2016,CENTRAL,43,2016_43,1
2016,CENTRAL,44,2016_44,0
2016,CENTRAL,45,2016_45,0
2016,CENTRAL,46,2016_46,0
2016,CENTRAL,47,2016_47,1
2016,CENTRAL,48,2016_48,0
2016,CENTRAL,49,2016_49,1
2016,CENTRAL,50,2016_50,0
2016,CENTRAL,51,2016_51,1
2016,CENTRAL,52,2016_52,0
2017,CENTRAL,1,2017_1,1
2017,CENTRAL,2,2017_2,0
2017,CENTRAL,3,2017_3,1
2017,CENTRAL,4,2017_4,0
2017,CENTRAL,5,2017_5,0
2017,CENTRAL,6,2017_6,0
2017,CENTRAL,7,2017_7,0
2017,CENTRAL,8,2017_8,0
2017,CENTRAL,9,2017_9,1
2017,CENTRAL,10,2017_10,0
2017,CENTRAL,11,2017_11,1
2017,CENTRAL,12,2017_12,0
2017,CENTRAL,13,2017_13,0
2017,CENTRAL,14,2017_14,2
2017,CENTRAL,15,2017_15,0
2017,CENTRAL,16,2017_16,0
2017,CENTRAL,17,2017_17,1
2017,CENTRAL,18,2017_18,0
2017,CENTRAL,19,2017_19,0
2017,CENTRAL,20,2017_20,1
2017,CENTRAL,21,2017_21,0
2017,CENTRAL,22,2017_22,0
2017,CENTRAL,23,2017_23,1
2017,CENTRAL,24,2017_24,0
2017,CENTRAL,25,2017_25,0
2017,CENTRAL,26,2017_26,1
2017,CENTRAL,27,2017_27,2
2017,CENTRAL,28,2017_28,0
2017,CENTRAL,29,2017_29,1
2017,CENTRAL,30,2017_30,0
2017,CENTRAL,31,2017_31,0
2017,CENTRAL,32,2017_32,0
2017,CENTRAL,33,2017_33,1
2017,CENTRAL,34,2017_34,0
2017,CENTRAL,35,2017_35,0
2017,CENTRAL,36,2017_36,0
2017,CENTRAL,37,2017_37,1
2017,CENTRAL,38,2017_38,1
2017,CENTRAL,39,2017_39,2
2017,CENTRAL,40,2017_40,2
2017,CENTRAL,41,2017_41,0
2017,CENTRAL,42,2017_42,0
2017,CENTRAL,43,2017_43,2
2017,CENTRAL,44,2017_44,0
2017,CENTRAL,45,2017_45,0
2017,CENTRAL,46,2017_46,0
2017,CENTRAL,47,2017_47,1
2017,CENTRAL,48,2017_48,0
2017,CENTRAL,49,2017_49,0
2017,CENTRAL,50,2017_50,0
2017,CENTRAL,51,2017_51,0
2017,CENTRAL,52,2017_52,0
2018,CENTRAL,1,2018_1,1
2018,CENTRAL,2,2018_2,0
2018,CENTRAL,3,2018_3,1
2018,CENTRAL,4,2018_4,2
2018,CENTRAL,5,2018_5,0
2018,CENTRAL,6,2018_6,0
2018,CENTRAL,7,2018_7,0
2018,CENTRAL,8,2018_8,1
2018,CENTRAL,9,2018_9,0
2018,CENTRAL,10,2018_10,0
2018,CENTRAL,11,2018_11,1
2018,CENTRAL,12,2018_12,0
2018,CENTRAL,13,2018_13,0
2018,CENTRAL,14,2018_14,0
2018,CENTRAL,15,2018_15,0
2018,CENTRAL,16,2018_16,1
2018,CENTRAL,17,2018_17,0
2018,CENTRAL,18,2018_18,0
2018,CENTRAL,19,2018_19,2
2018,CENTRAL,20,2018_20,0
2018,CENTRAL,21,2018_21,1
2018,CENTRAL,22,2018_22,1
2018,CENTRAL,23,2018_23,0
2018,CENTRAL,24,2018_24,0
2018,CENTRAL,25,2018_25,2
2018,CENTRAL,26,2018_26,1
2018,CENTRAL,27,2018_27,0
2018,CENTRAL,28,2018_28,1
2018,CENTRAL,29,2018_29,0
2018,CENTRAL,30,2018_30,0
2018,CENTRAL,31,2018_31,0
2018,CENTRAL,32,2018_32,1
2018,CENTRAL,33,2018_33,0
2018,CENTRAL,34,2018_34,0
2018,CENTRAL,35,2018_35,0
2018,CENTRAL,36,2018_36,0
2018,CENTRAL,37,2018_37,0
2018,CENTRAL,38,2018_38,0
2018,CENTRAL,39,2018_39,2
2018,CENTRAL,40,2018_40,0
2018,CENTRAL,41,2018_41,0
2018,CENTRAL,42,2018_42,0
2018,CENTRAL,43,2018_43,0
2018,CENTRAL,44,2018_44,0
2018,CENTRAL,45,2018_45,1
2018,CENTRAL,46,2018_46,2
2018,CENTRAL,47,2018_47,1
2018,CENTRAL,48,2018_48,0
2018,CENTRAL,49,2018_49,0
2018,CENTRAL,50,2018_50,1
2018,CENTRAL,51,2018_51,0
2018,CENTRAL,52,2018_52,1
2019,CENTRAL,1,2019_1,0
2019,CENTRAL,2,2019_2,1
2019,CENTRAL,3,2019_3,0
2019,CENTRAL,4,2019_4,0
2019,CENTRAL,5,2019_5,0
2019,CENTRAL,6,2019_6,0
2019,CENTRAL,7,2019_7,0
2019,CENTRAL,8,2019_8,1
2019,CENTRAL,9,2019_9,0
2019,CENTRAL,10,2019_10,0
2019,CENTRAL,11,2019_11,0
2019,CENTRAL,12,2019_12,0
2019,CENTRAL,13,2019_13,0
2019,CENTRAL,14,2019_14,1
2019,CENTRAL,15,2019_15,0
2019,CENTRAL,16,2019_16,0
2019,CENTRAL,17,2019_17,0
2019,CENTRAL,18,2019_18,1
2019,CENTRAL,19,2019_19,0
2019,CENTRAL,20,2019_20,0
2019,CENTRAL,21,2019_21,0
2019,CENTRAL,22,2019_22,0
2019,CENTRAL,23,2019_23,0
2019,CENTRAL,24,2019_24,0
2019,CENTRAL,25,2019_25,0
2019,CENTRAL,26,2019_26,0
2019,CENTRAL,27,2019_27,0
2019,CENTRAL,28,2019_28,0
2019,CENTRAL,29,2019_29,1
2019,CENTRAL,30,2019_30,0
2019,CENTRAL,31,2019_31,0
2019,CENTRAL,32,2019_32,1
2019,CENTRAL,33,2019_33,0
2019,CENTRAL,34,2019_34,1
2019,CENTRAL,35,2019_35,0
2019,CENTRAL,36,2019_36,3
2019,CENTRAL,37,2019_37,0
2019,CENTRAL,38,2019_38,0
2019,CENTRAL,39,2019_39,0
2019,CENTRAL,40,2019_40,0
2019,CENTRAL,41,2019_41,0
2019,CENTRAL,42,2019_42,2
2019,CENTRAL,43,2019_43,0
2019,CENTRAL,44,2019_44,0
2019,CENTRAL,45,2019_45,0
2019,CENTRAL,46,2019_46,0
2019,CENTRAL,47,2019_47,0
2019,CENTRAL,48,2019_48,0
2019,CENTRAL,49,2019_49,0
2019,CENTRAL,50,2019_50,0
2019,CENTRAL,51,2019_51,0
2019,CENTRAL,52,2019_52,0
2020,CENTRAL,1,2020_1,0
2020,CENTRAL,2,2020_2,0
2020,CENTRAL,3,2020_3,1
2020,CENTRAL,4,2020_4,0
2020,CENTRAL,5,2020_5,0
2020,CENTRAL,6,2020_6,0
2020,CENTRAL,7,2020_7,1
2020,CENTRAL,8,2020_8,0
2020,CENTRAL,9,2020_9,0
2020,CENTRAL,10,2020_10,0
2020,CENTRAL,11,2020_11,0
2020,CENTRAL,12,2020_12,0
2020,CENTRAL,13,2020_13,0
2020,CENTRAL,14,2020_14,0
2020,CENTRAL,15,2020_15,0
2020,CENTRAL,16,2020_16,0
2020,CENTRAL,17,2020_17,0
2020,CENTRAL,18,2020_18,0
2020,CENTRAL,19,2020_19,0
2020,CENTRAL,20,2020_20,2
2020,CENTRAL,21,2020_21,0
2020,CENTRAL,22,2020_22,1
2020,CENTRAL,23,2020_23,2
